"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Comoros","COM","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","499.881","494.99","490.1","485.254","480.408","475.562","470.716","465.87","460.702","455.534","450.366","445.198","440.031","435.123","430.214","425.306","420.398","415.49","408.204","400.918","393.632","386.346","379.06","372.27","365.48","358.69","351.901","345.111","339.324","333.537","327.75","321.964","316.177","312.786","309.396","306.005","302.614","299.223","298.634","298.044","297.454","296.865","296.275","293.306","290.336","287.366","284.397","281.427","277.131","272.834","268.538","264.241","259.945","257.497","255.05","252.602","250.154","",
"Cabo Verde","CPV","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","409.786","408.487","407.188","400.818","394.448","388.078","381.708","375.338","369.287","363.235","357.183","351.132","345.08","333.412","321.745","310.077","298.409","286.742","282.568","278.395","274.222","270.048","265.875","261.919","257.963","254.007","250.051","246.095","242.457","238.819","235.181","231.542","227.904","222.764","217.623","212.482","207.342","202.201","194.184","186.167","178.15","170.132","162.115","161.057","159.999","158.94","157.882","156.824","156.329","155.834","155.338","154.843","154.348","152.183","150.018","147.853","145.688","",
"Costa Rica","CRI","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","231.533","222.459","213.385","208.699","204.012","199.326","194.639","189.952","187.892","185.831","183.77","181.709","179.649","178.764","177.879","176.994","176.109","175.224","169.662","164.101","158.54","152.979","147.417","144.832","142.247","139.662","137.077","134.492","133.821","133.15","132.479","131.808","131.137","130.54","129.943","129.347","128.75","128.154","127.631","127.108","126.586","126.063","125.54","125.008","124.476","123.944","123.412","122.879","122.066","121.253","120.44","119.627","118.814","116.479","114.143","111.808","109.472","",
"Caribbean small states","CSS","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","261.076795200849","257.011322571087","252.92417037479","250.591486695163","248.255051405367","245.953787623563","243.722667836532","241.528441541905","240.120093754439","238.631953370687","237.034915097468","235.492915742955","233.802828085611","231.859385302694","229.855617689165","227.836786263143","225.661544951004","223.578758345019","222.974229288016","222.390486191019","221.782088847411","221.128994029361","220.366771218586","220.742040274242","221.125314437556","221.575381800938","222.138533982894","222.76876208321","224.119085229043","225.481196580198","226.846545837131","228.216308324245","229.606997367658","230.649485478898","231.700155116973","232.760237002752","233.833588666217","234.928103539404","233.541795520405","232.16141502872","230.790562126535","229.436974572848","228.089254246432","224.201455643318","220.320102791305","216.443108879952","212.536862084931","208.621457589057","205.938161408475","203.252328843368","200.568068296709","197.941862754365","195.320702046636","193.964461776441","192.623974110975","191.30669144567","189.980642161671","",
"Cuba","CUB","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","220.763","213.405","206.047","198.399","190.751","183.103","175.455","167.807","164.649","161.492","158.334","155.177","152.02","152.225","152.431","152.636","152.842","153.047","151.677","150.307","148.937","147.567","146.196","146.502","146.808","147.113","147.419","147.725","148.025","148.325","148.625","148.925","149.226","147.209","145.192","143.176","141.159","139.143","137.445","135.748","134.05","132.353","130.656","128.034","125.413","122.791","120.17","117.549","116.649","115.749","114.85","113.95","113.05","111.219","109.388","107.558","105.727","",
"Curacao","CUW","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","248.814","245.421","242.029","238.751","235.473","232.195","228.917","225.638","224.139","222.639","221.139","219.639","218.14","213.405","208.67","203.935","199.2","194.465","191.396","188.327","185.258","182.189","179.12","177.743","176.366","174.989","173.612","172.235","172.065","171.895","171.725","171.555","171.385","172.67","173.955","175.24","176.525","177.81","177.608","177.406","177.205","177.003","176.802","173.343","169.884","166.425","162.966","159.507","155.977","152.447","148.917","145.387","141.858","139.851","137.845","135.838","133.832","",
"Cayman Islands","CYM","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","167.477","164.88","162.283","159.883","157.482","155.082","152.682","150.282","148.059","145.836","143.613","141.39","139.167","137.109","135.052","132.995","130.938","128.881","126.976","125.071","123.165","121.26","119.355","117.596","115.837","114.078","112.32","110.561","108.934","107.307","105.68","104.054","102.427","100.92","99.414","97.907","96.4","94.894","93.503","92.112","90.721","89.329","87.938","86.655","85.371","84.087","82.803","81.52","79.919","78.317","76.716","75.115","73.514","71.998","70.482","68.965","67.449","",
"Czech Republic","CZE","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","200.636","193.625","201.65","199.981","196.657","199.071","197.263","202.789","212.491","223.271","225.304","221.317","214.098","216.591","215.091","213.021","214.474","216.262","220.428","219.658","229.172","223.623","218.593","226.952","224.757","222.953","222.697","217.832","216.199","215.409","230.704","217.452","215.192","202.925","200.707","195.103","190.235","188.824","179.571","176.406","172.744","167.709","165.066","166.393","160.059","154.668","146.832","145.893","143.581","138.809","135.5","131.7","125.767","120.816","114.641","","","",
"Germany","DEU","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.123","157.744","153.318","150.334","147.87","144.286","140.494","135.198","129.381","126.842","125.476","121.889","120.792","119.388","114.009","111.847","108.865","106.206","104.421","103.615","101.932","98.659","95.528","94.664","91.118","92.46","","",
"Djibouti","DJI","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","433.831","428.844","423.857","419.38","414.904","410.428","405.951","401.475","394.97","388.466","381.961","375.456","368.952","365.748","362.545","359.341","356.138","352.935","348.678","344.422","340.165","335.909","331.653","328.79","325.927","323.064","320.2","317.337","317.824","318.311","318.797","319.284","319.77","324.504","329.237","333.971","338.704","343.437","344.377","345.316","346.256","347.195","348.135","341.681","335.228","328.775","322.321","315.868","308.973","302.078","295.183","288.287","281.392","279.325","277.258","275.191","273.124","",
"Dominica","DMA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154.176853397986","","","","","","","","","","183","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","150.648","150.996","156.897","155.858","156.645","158.761","156.568","157.047","153.083","154.359","158.52","160.316","161.403","163.153","164.712","159.805","166.882","159.768","159.598","166.875","166.599","165.818","164.417","164.767","161.538","162.232","161.73","162.53","156.808","159.477","155.27","150.575","147.299","146.091","145.696","142.262","141.157","133.343","128.899","127.696","125.852","123.978","124.134","118.098","121.313","111.163","115.752","115.815","107.398","106.664","104.779","97.115","92.592","90.096","86.701","","","",
"Dominican Republic","DOM","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","303.347","295.248","287.149","280.464","273.778","267.093","260.407","253.721","251.445","249.169","246.893","244.616","242.34","242.235","242.129","242.023","241.917","241.812","241.438","241.064","240.69","240.316","239.942","239.158","238.374","237.591","236.807","236.023","235.603","235.184","234.764","234.344","233.924","233.677","233.431","233.184","232.937","232.69","232.133","231.577","231.02","230.463","229.907","227.735","225.564","223.393","221.222","219.051","216.989","214.927","212.865","210.803","208.741","207.167","205.594","204.02","202.446","",
"Algeria","DZA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","373.132","369.759","366.386","363.196","360.006","356.817","353.627","350.437","347.537","344.637","341.736","338.836","335.936","329.976","324.015","318.055","312.095","306.134","294.309","282.484","270.659","258.834","247.009","238.67","230.332","221.993","213.655","205.317","203.382","201.446","199.511","197.576","195.641","191.266","186.89","182.515","178.14","173.764","168.748","163.731","158.714","153.697","148.681","143.544","138.407","133.27","128.134","122.997","120.793","118.589","116.385","114.181","111.978","110.382","108.786","107.191","105.595","",
"East Asia & Pacific (excluding high income)","EAP","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","461.706982733107","458.40269493636","455.431917210691","426.862985064102","398.36990517734","369.978437944521","341.578019610582","313.177621168875","301.110524694061","289.02591437284","276.952744039475","264.898165359337","252.922337337485","243.78883744938","234.645458945791","225.467634622598","216.149591245916","206.767553817131","202.939353556608","199.167072381733","195.48550386677","191.86567505137","188.260846516373","185.091158138186","181.96859226226","178.864771215119","175.767298264335","172.69186072156","172.065616981239","171.449760035828","170.82460536433","170.261889806609","169.639570606531","168.825734187145","168.026027954298","167.265186938002","166.390338043541","165.595436048923","161.847427028598","158.080457874541","154.247734160985","150.398680451596","146.474448238449","144.884373597305","143.321050353986","141.81928986702","140.415602081272","139.056096845951","137.621121330446","136.217829602715","134.835194870291","133.457291128049","132.091351915332","130.946433777053","129.812462952001","128.69051228427","127.555274568783","",
"Early-demographic dividend","EAR","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","410.925973678868","403.787348624216","396.003601005521","388.135160625557","380.337944868391","372.624377291978","364.914080067011","357.271628222841","350.750460249907","344.244882177317","337.26057182051","331.243880233418","324.761026546069","320.388097470003","315.989979546684","311.548047899221","306.990370027561","302.356551883133","299.923967363958","297.557683021756","294.87167906789","293.034283342977","290.822215716656","287.07523517987","283.717829261696","280.363808905082","276.988665164143","273.619099133946","270.147747974011","266.654398943461","263.095501447806","259.589290469383","256.070000362536","253.690308482552","251.366966424567","249.081927433461","246.760539758943","244.471430266086","243.007899744403","241.516204504178","240.038087623658","238.476152590829","236.910790555934","234.250319438801","231.600009783153","228.958234505257","226.324373006659","223.697044093633","220.775502394846","217.86561134185","214.978616045022","212.07194242258","209.152373177046","206.665856428945","204.179625438393","202.027152549472","199.55257511868","",
"East Asia & Pacific","EAS","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","432.321380793842","427.682412772115","424.12252073814","398.443678423257","373.480484007856","348.790310250409","323.940561126586","299.071417617696","288.594977386787","277.984856178101","266.943949779116","255.642544611852","245.001255614462","236.831933216535","228.344998692043","219.987151266747","211.518785720134","203.042773122529","199.352481478918","195.733745907898","192.269238148414","188.826669823755","185.354931851822","182.586704761419","179.396192569593","176.139503600988","173.027158266229","169.859491431204","169.10839822523","168.132002316211","167.240216070932","166.375536008759","165.627020677204","164.611827197026","163.526821761368","162.761413370415","161.591941228632","160.611139328344","157.293164372039","153.840071691928","150.007516620528","146.261121538109","142.44437310267","140.973983386464","139.292331345017","137.889918890108","136.30954112768","134.813317237573","133.315647604915","131.909339429938","130.465277977002","129.228683617969","127.555211042017","126.356309549615","125.27978230999","127.300138226937","126.124278287808","",
"Europe & Central Asia (excluding high income)","ECA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","265.642383435235","262.965261608787","261.340731620302","257.954432810656","252.162738922565","257.211539772645","258.608221491239","261.89906050209","265.653787452856","273.24038543438","274.769581800828","275.249943763113","273.485028933159","273.035315726605","275.434337289355","283.100587958795","285.178073857454","291.237596888208","293.605005950227","298.233590576964","299.981882835426","297.161644566755","292.80857666788","292.751870302254","296.967170430931","281.61611597827","255.23609494077","255.133583419981","258.482405526342","269.404777319697","277.7169325346","284.676169115158","305.82526910604","339.582959402763","359.720158010771","356.441417391893","340.039136088297","323.878823257157","315.479192062124","327.354206405758","336.429683758966","337.068488762122","339.539472666989","340.56994690238","336.607056711423","336.367674654281","317.377847190848","306.042143002672","300.221865798441","281.287412568443","273.622463710024","263.356194633434","253.403220078914","247.310228694548","239.288985167873","","","",
"Europe & Central Asia","ECS","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","225.177415640469","223.103881606159","224.290209951192","223.063046063938","217.366914241252","220.254805210178","219.762273289404","221.528591338626","223.809443957373","230.04873093642","228.35011952181","229.662047032509","227.898467936211","227.580848718764","227.989824035694","232.485619892974","234.293384332486","236.254188846943","237.751010541102","239.717023923021","240.413330623779","236.904801608773","233.091302198368","233.520921441286","234.586787294273","226.508254528439","212.072961200891","210.614772379399","211.119339786162","216.840233780199","214.612787677055","217.864003942336","225.284620274921","238.519155150806","246.03775790856","243.635145024263","233.774449369734","224.192427160126","218.989345876864","223.343799747375","225.31462129384","224.114974823115","223.896627223847","223.132462476146","219.021393966789","218.022243182877","208.556726349688","202.375649295647","198.257578743284","188.41106416293","183.332740620688","176.402876285281","170.370417150554","166.197130679079","156.521061231598","","","",
"Ecuador","ECU","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","296.714","288.06","279.405","276.968","274.531","272.094","269.657","267.22","264.745","262.27","259.796","257.321","254.846","251.458","248.071","244.683","241.295","237.907","234.422","230.937","227.453","223.968","220.483","217.785","215.087","212.389","209.692","206.994","206.128","205.262","204.397","203.531","202.665","203.044","203.423","203.802","204.181","204.56","203.364","202.169","200.974","199.778","198.583","195.346","192.109","188.871","185.634","182.397","179.733","177.069","174.406","171.742","169.078","166.646","164.215","161.783","159.351","",
"Egypt, Arab Rep.","EGY","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","286.696","284.746","282.796","280.818","278.841","276.863","274.885","272.908","271.004","269.1","267.196","265.293","263.389","261.405","259.421","257.437","255.452","253.468","251.536","249.603","247.671","245.738","243.806","242.088","240.371","238.654","236.936","235.219","233.762","232.305","230.848","229.392","227.935","226.47","225.004","223.539","222.074","220.609","219.359","218.108","216.858","215.608","214.358","212.606","210.853","209.101","207.348","205.596","203.17","200.745","198.319","195.894","193.468","191.659","189.85","188.04","186.231","",
